dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.8335000000000001,0.012103718436910195,0.61,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.7295,0.02288012237729509,0.08,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.8079999999999998,0.018261982367749674,0.09,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.8140000000000001,0.013838352503098032,0.11,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.8019999999999999,0.0036742346141747676,0.15,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.8069999999999998,0.01258967831201414,9.86,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.784,0.012206555615733666,6.29,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.7909999999999999,0.015215124054702975,7.62,ok,,0
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.792,0.009539392014169422,13.03,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.732,0.014352700094407292,0.29,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.6529999999999998,0.0187349939951952,0.15,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.7110000000000001,0.024929901724635835,2.34,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.703,0.024155744658362358,1.94,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.597,0.056244999777758015,0.63,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.709,0.010793516572461423,12.67,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,EN6,Stacking,True,,6,0.7609999999999999,0.02581666128685114,1.65,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.7234999999999999,0.024929901724635852,0.39,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.7365,0.012103718436910263,0.14,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.7165000000000001,0.020285462775100762,0.33,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.6805,0.02399999999999997,0.12,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.7125,0.02387467277262666,0.11,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.7315,0.02764054992217048,0.1,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.6190000000000001,0.02492990172463583,0.14,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.7495,0.017846568297574746,10.58,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.7004999999999999,0.02410394158638786,1.74,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.6865,0.024423349483639625,2.83,ok,,0
mfeat_morphological,classification,2000,6,False,A11 A21 A38 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.6954999999999999,0.024103941586387883,8.66,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,LM2,Logistic Regression,True,,10,0.7371782553025664,0.02840699335481349,0.13,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,TR1,Decision Tree,True,,13,0.7004945379176855,0.010644245018121626,0.12,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,TR2,Random Forest,True,,3,0.7250654693336874,0.019382666149060333,2.23,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,TR3,Extra Trees,True,,1,0.7150717614698019,0.016041669633748017,2.03,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,EN1,AdaBoost,True,,15,0.7289781987761167,0.025860562683467495,0.61,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,EN2,Gradient Boosting (GBM),True,,7,0.7370782563017715,0.01846381543550853,1.15,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,EN6,Stacking,True,,6,0.7403454422695085,0.02731150270890928,1.01,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,EN7,Voting Ensemble,True,,8,0.7415227369079175,0.02227459038779909,0.29,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,SV1,SVM (linear),True,,12,0.7380101376476148,0.016368630201625402,0.16,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.752621110059567,0.019943561328087844,0.6,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,PR1,Naive Bayes,True,,16,0.7131621681033805,0.02401478201328391,0.13,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,IB1,k-Nearest Neighbors,True,,14,0.7315371425879692,0.013100774432770287,0.13,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.7398965822909486,0.018326635997907147,0.14,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,NN1,Perceptron,True,,17,0.6202586156444087,0.048508864121377664,0.13,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,NN2,MLP (Feedforward),True,,5,0.7291811801181061,0.02095434225467182,11.55,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,EN3,XGBoost,True,,4,0.7461981152140369,0.015599637348108205,0.43,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,EN4,LightGBM,True,,2,0.7479110750445717,0.01689766448003161,0.42,ok,,0
titanic,classification,2207,8,False,A11 A21 A38 A41 A51 A62,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7548602768939573,0.01518797721786685,1.43,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,LM2,Logistic Regression,True,,10,0.9324675324675324,0.005543830508599867,0.27,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,TR1,Decision Tree,True,,13,0.9640692640692642,0.010744306187005089,0.18,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.9783549783549784,0.0027379027360764966,3.05,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.9766233766233766,0.0050111848064026965,1.99,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,EN1,AdaBoost,True,,15,0.796969696969697,0.03357142159366457,1.09,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.9779220779220781,0.004414735509604156,25.82,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,EN6,Stacking,True,,6,0.9571428571428573,0.01689975869778627,3.07,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.9580086580086581,0.00828187293060995,0.62,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,SV1,SVM (linear),True,,12,0.9173160173160172,0.006622103264406231,0.17,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.9402597402597405,0.0060606060606060745,0.28,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,PR1,Naive Bayes,True,,16,0.7948051948051947,0.005372153093502554,0.09,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,14,0.9415584415584416,0.012012499502607465,0.11,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,11,0.9168831168831169,0.010207641664546829,0.11,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,NN1,Perceptron,True,,17,0.8826839826839826,0.025588773517111113,0.12,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.9753246753246755,0.00816794903208362,12.04,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.9822510822510824,0.0016197651024996115,1.24,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.9822510822510822,0.005372153093502512,2.5,ok,,0
segmentation,classification,2310,19,False,A11 A21 A38 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.983982683982684,0.0037739384792559835,4.94,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,LM2,Logistic Regression,True,,10,0.6032677447968957,0.03700534381206812,0.32,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,TR1,Decision Tree,True,,13,0.8330086483952188,0.06575946468615729,0.29,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,TR2,Random Forest,True,,3,0.8223181914881705,0.042090984404845655,2.38,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,TR3,Extra Trees,True,,1,0.7499622453587811,0.0475672882817796,2.21,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,EN1,AdaBoost,True,,15,0.7778616384728734,0.043893300662454976,0.98,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,EN2,Gradient Boosting (GBM),True,,7,0.8729948194226951,0.057541970564533175,2.25,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,EN6,Stacking,True,,6,0.8010404324606384,0.04441161902908519,1.52,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,EN7,Voting Ensemble,True,,8,0.6873909699884104,0.03495528024751804,0.45,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,SV1,SVM (linear),True,,12,0.610539726260634,0.020477841770101982,0.29,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9,0.5033333333333333,0.006666666666666687,0.53,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,PR1,Naive Bayes,True,,16,0.5773047988365251,0.017312438987104738,0.26,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,IB1,k-Nearest Neighbors,True,,14,0.6702171456154729,0.02419161889203523,0.28,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,11,0.6582133059917432,0.041960044789395114,0.3,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,NN1,Perceptron,True,,17,0.6294112529553854,0.0944572076495593,0.26,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,NN2,MLP (Feedforward),True,,5,0.8264945411903794,0.06034516654508063,11.37,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,EN3,XGBoost,True,,4,0.8721744508621825,0.043059206164626,0.55,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,EN4,LightGBM,True,,2,0.8801108841531633,0.037123809308611776,0.68,ok,,0
hypothyroid,classification,3163,25,False,A11 A21 A38 A41 A52 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.886943939254181,0.027312256747968475,1.98,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.9452040899622112,0.013034239748758005,2.71,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR1,Decision Tree,True,,12,0.9278546375047736,0.009329751068646044,0.87,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR2,Random Forest,True,,3,0.9633987961747449,0.0067917538551822195,3.71,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR3,Extra Trees,True,,1,0.9633170423343275,0.006456456055267593,5.05,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN1,AdaBoost,True,,13,0.939587286173763,0.012251212348223654,2.71,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,7,0.9633636464683673,0.008906090930395003,22.73,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN6,Stacking,True,,6,0.9620115996370522,0.007435943015540691,6.4,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8,0.9599482413960073,0.006389988159920567,2.24,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,11,0.9440926886887621,0.008595858535118989,0.85,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9,0.9646447417583761,0.009752255869587797,3.61,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.7054305162608175,0.11551379544658782,0.73,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.8332098656481566,0.011623659918587938,1.46,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,10,0.951588877021004,0.008263925170355063,18.31,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.9431287125578278,0.010216739727079403,0.88,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,5,0.9503614435425816,0.008480962942248932,8.26,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,4,0.963499236118796,0.007174632198111758,2.41,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,2,0.9617920190235999,0.004562406105086362,2.33,ok,,0
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9656609088687041,0.004970882105172236,21.31,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.9660381394334703,0.004752784723854924,1.29,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,TR1,Decision Tree,True,,12,0.9953415628714597,0.0036940154881113852,0.53,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,TR2,Random Forest,True,,3,0.9914397178000156,0.00433573205271963,2.81,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,TR3,Extra Trees,True,,1,0.9927227255549974,0.0028217157202650453,2.92,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,EN1,AdaBoost,True,,13,0.9472696864344234,0.011566003744700433,1.18,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,EN2,Gradient Boosting (GBM),True,,7,0.9791352466689546,0.006517705843913121,2.49,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,EN6,Stacking,True,,6,0.9633917335648492,0.00890966568193221,2.24,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8,0.9697019380058893,0.006069919360017111,1.16,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,SV1,SVM (linear),True,,11,0.9710538121720192,0.006847356183498691,0.53,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9,0.9661726464105506,0.008923894680379563,1.15,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.6047930946207873,0.01698906248974274,0.48,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.9352164689880578,0.008947319091027812,0.52,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,10,0.9409702655033787,0.007483759584980918,0.59,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,NN1,Perceptron,False,needs A31 data (yours is A32),,0.9378437235357531,0.02166619724539325,0.51,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,5,0.9917919408041189,0.005030666302545487,18.97,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,EN3,XGBoost,True,,4,0.9930473800069421,0.0040675686758544745,0.93,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,EN4,LightGBM,True,,2,0.9930486238379228,0.0037152763915066184,0.9,ok,,0
kr_vs_kp,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9926944302642857,0.003867821077115932,2.51,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.9647853602567512,0.013140106607209913,0.48,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,TR1,Decision Tree,True,,12,0.9949619436793402,0.0034126957681421487,0.44,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,TR2,Random Forest,True,,3,0.9917127942764423,0.005793485929991766,2.54,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,TR3,Extra Trees,True,,1,0.9920132669408852,0.004492979361286666,2.68,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,EN1,AdaBoost,True,,13,0.9431624464242738,0.01109825691279515,1.25,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,7,0.9797554962615969,0.007253756531596455,2.54,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,EN6,Stacking,True,,6,0.974727757339448,0.007052882220725703,2.55,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8,0.9720806247322742,0.008528344756858467,1.1,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,11,0.9708403310314051,0.008536253419237576,0.49,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9,0.9664417444659275,0.007566545257551227,1.03,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.6051677811465084,0.028300442705060404,0.43,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.9565985054919048,0.012617336135358622,0.55,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,10,0.9405907813934192,0.011709842158398135,6.75,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.9352007091137123,0.030475249149848047,0.49,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,5,0.9943051345075841,0.004176229332219208,10.11,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,4,0.9952581304764306,0.0036508679097646693,0.75,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,2,0.995287669598123,0.002335709761142838,1.04,ok,,0
chess,classification,3196,36,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9958864719933326,0.0028374729830078597,2.03,ok,,0
led24,classification,3200,24,False,A11 A21 A32 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.7223827815111706,0.01299821370477823,2.55,ok,,0
led24,classification,3200,24,False,A11 A21 A32 A41 A51 A61,A53,TR1,Decision Tree,True,,12,0.5788651070008084,0.01696094282174475,0.39,ok,,0
led24,classification,3200,24,False,A11 A21 A32 A41 A51 A61,A53,TR2,Random Forest,True,,3,0.7180044632849395,0.021145265074169976,3.03,ok,,0
