dataset,task,rows,features,subsampled,signature,flags,model,model_name,eligible,ruled_out_why,recommended_rank,score,score_std,seconds,status,detail,seed,condition
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8.0,0.4901296907060762,0.050261052113959,0.28,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,10.0,0.4761694058154235,0.0304497334371255,0.22,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.3548487189032135,0.0186661856971478,0.96,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.4799461469087692,0.0247251182242793,0.15,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.521957305215922,0.0294206159576964,0.2,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,11.0,0.4761694058154235,0.0304497334371255,0.15,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.4891970006635819,0.020927543244409,0.15,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,2.0,0.9831288487902368,0.0090472260240897,11.72,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,4.0,0.90912737626175,0.0275903908988354,0.38,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,1.0,0.7402764452688766,0.25421225382824,1.29,ok,,0,labels_10
parity5+5,classification,1124,10,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.8539706080256849,0.0794393402007815,1.17,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,LM2,Logistic Regression,True,,10.0,0.4910051843685196,0.0316896455134765,0.17,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,TR1,Decision Tree,True,,13.0,0.398737381531251,0.0430250213028212,0.11,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,TR2,Random Forest,True,,5.0,0.5122637642672242,0.0328628812001943,3.58,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,TR3,Extra Trees,True,,3.0,0.5097247525522898,0.0230912455504518,3.17,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN1,AdaBoost,True,,15.0,0.3406542403926317,0.0275620155618339,0.67,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.4761682640616317,0.0098441884647186,15.54,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN6,Stacking,True,,6.0,0.5056080957075488,0.0269222105542264,1.68,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8.0,0.5161031832740821,0.0092689859137992,0.52,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,SV1,SVM (linear),True,,11.0,0.4655089829315623,0.0422698580462314,0.14,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.5057116019549042,0.0268737732219508,0.68,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,PR1,Naive Bayes,True,,14.0,0.3234259077286581,0.036320499119225,0.08,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,IB1,k-Nearest Neighbors,True,,16.0,0.494286598941515,0.0173106085945244,0.13,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.5291232257789111,0.0309136438092812,0.12,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,NN1,Perceptron,True,,17.0,0.3361517969623759,0.0434088773903142,0.23,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,2.0,0.4848886910199777,0.0192684932372657,18.67,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN3,XGBoost,True,,4.0,0.4886808220836524,0.0270811266875632,1.61,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,EN4,LightGBM,True,,1.0,0.4540432715446955,0.0303587839522975,19.85,ok,,0,labels_10
yeast,classification,1479,8,False,A11 A21 A31 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.4533739043011958,0.0333363383942549,8.2,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,LM2,Logistic Regression,True,,10.0,0.8105,0.0128840987267251,0.49,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,TR1,Decision Tree,True,,13.0,0.6115,0.0136565002837477,0.61,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,TR2,Random Forest,True,,5.0,0.7795,0.0139104277432435,9.99,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,TR3,Extra Trees,True,,3.0,0.7885,0.011683321445548,4.75,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN1,AdaBoost,True,,15.0,0.6205,0.0298496231131985,3.24,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN6,Stacking,True,,6.0,0.8685,0.0071763500472036,4.23,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN7,Voting Ensemble,True,,8.0,0.8085000000000001,0.0132853302555864,0.88,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,SV1,SVM (linear),True,,11.0,0.818,0.013546217184144,1.37,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.8315000000000001,0.0157003184681075,1.45,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,PR1,Naive Bayes,True,,14.0,0.727,0.0249198715887541,0.16,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,IB1,k-Nearest Neighbors,True,,16.0,0.8024999999999999,0.0160468065358812,0.2,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,DR4,LDA (Linear Discriminant Analysis),True,,12.0,0.8095000000000001,0.0164620776331543,0.18,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,NN1,Perceptron,True,,17.0,0.7140000000000001,0.0344818792991333,0.44,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,NN2,MLP (Feedforward),True,,2.0,0.733,0.0204572725454787,46.41,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,EN3,XGBoost,True,,4.0,0.7779999999999999,0.0169852877514629,27.81,ok,,0,labels_10
mfeat_zernike,classification,2000,47,False,A11 A21 A31 A41 A51 A61,A54,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.7889999999999999,0.0158587515271536,50.76,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,LM2,Logistic Regression,False,needs A31 data (yours is A32),,0.916620442584778,0.013415543739179,5.55,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR1,Decision Tree,True,,12.0,0.8443386312445735,0.0044703201931098,4.95,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR2,Random Forest,True,,5.0,0.9468447853337904,0.015351191605292,13.46,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,TR3,Extra Trees,True,,3.0,0.9451273679042989,0.0134074684214026,14.37,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN1,AdaBoost,True,,13.0,0.9193459522254898,0.0082553298158057,9.32,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.9551317620899896,0.0132528746955526,60.28,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN6,Stacking,True,,6.0,0.95053843154612,0.0126216484857896,27.51,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN7,Voting Ensemble,True,,8.0,0.9541311475370008,0.0104411847206718,9.12,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,SV1,SVM (linear),True,,10.0,0.9320725857363124,0.0129030496748646,5.55,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,SV2,Kernel SVM (RBF/Poly),True,,9.0,0.9554171629220968,0.0117741268526656,20.85,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,PR1,Naive Bayes,False,needs A31 data (yours is A32),,0.6572567726856728,0.1430277237524926,4.08,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,IB1,k-Nearest Neighbors,False,needs A31 data (yours is A32),,0.8118595787766048,0.0166483088713125,3.95,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,DR4,LDA (Linear Discriminant Analysis),True,,11.0,0.9462339883263904,0.0087143860994181,5.54,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,NN1,Perceptron,False,needs A31 data (yours is A32),,0.8877535159862846,0.0091560609688892,3.98,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,NN2,MLP (Feedforward),True,,2.0,0.906631491743452,0.0114010880707387,54.1,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN3,XGBoost,True,,4.0,0.952655764840906,0.0113932389423231,9.2,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,EN4,LightGBM,True,,1.0,0.9495057685527974,0.0112071049325878,15.47,ok,,0,labels_10
splice,classification,3188,60,False,A11 A21 A32 A41 A51 A61,A53,BASE-HGB,Histogram Gradient Boosting (baseline),False,,,0.9473684804392952,0.0142379571901506,34.29,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,LM2,Logistic Regression,True,,10.0,0.496742269058548,0.0449902226452384,1.47,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,TR1,Decision Tree,True,,13.0,0.7429044942616199,0.0373340880001376,0.79,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,TR2,Random Forest,True,,5.0,0.6221978155985582,0.0308096793785409,4.75,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,TR3,Extra Trees,True,,3.0,0.5251274717110278,0.0404435239472855,4.7,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN1,AdaBoost,True,,15.0,0.5138206613956326,0.0241422695317687,1.57,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN2,Gradient Boosting (GBM),True,,7.0,0.8314583430282159,0.0312700660499641,9.31,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN6,Stacking,True,,6.0,0.6708116092850904,0.0462152453233477,5.09,ok,,0,labels_10
allhypo,classification,3770,29,False,A11 A21 A38 A41 A52 A61,A53,EN7,Voting Ensemble,True,,8.0,0.4845242771990669,0.034480747072448,1.58,ok,,0,labels_10
