dataset,rep,scenario,checker,sees,fired,statistic,seconds
texture,2,shift,DR-C9,errors,0,,0.0005
texture,2,shift,DR-MV1,joint,1,4134.596085,0.0013
texture,2,shift,DR-MV2,joint,0,0.048,0.0072
texture,2,shift,DR-CV1,joint,1,0.94078,3.396
texture,2,scale,DR-M1,features,1,8e-06,0.0804
texture,2,scale,DR-M2,features,1,0.557855,0.0388
texture,2,scale,DR-M3,features,1,0.0,0.0926
texture,2,scale,DR-M4,features,1,0.281973,0.524
texture,2,scale,DR-M5,features,0,0.0961,0.0253
texture,2,scale,DR-M6,features,1,0.462039,0.2178
texture,2,scale,DR-M7,features,0,0.313995,0.0512
texture,2,scale,DR-M8,errors,0,-0.004,0.0001
texture,2,scale,DR-M10,joint,0,0.004992,0.2671
texture,2,scale,DR-M12,features,1,2e-05,0.0184
texture,2,scale,DR-M13,features,1,0.0,0.0324
texture,2,scale,DR-M14,joint,0,0.048994,0.2503
texture,2,scale,DR-C1,errors,0,,0.001
texture,2,scale,DR-C2,errors,0,,0.0009
texture,2,scale,DR-C3,errors,0,,0.0013
texture,2,scale,DR-C4,errors,0,,0.0005
texture,2,scale,DR-C5,errors,0,,0.9543
texture,2,scale,DR-C6,errors,0,,0.0462
texture,2,scale,DR-C7,errors,0,,0.0114
texture,2,scale,DR-C9,errors,0,,0.0046
texture,2,scale,DR-MV1,joint,1,770.541582,0.0011
texture,2,scale,DR-MV2,joint,1,0.088,0.0079
texture,2,scale,DR-CV1,joint,1,0.88004,3.6705
texture,2,correlation,DR-M1,features,0,0.06089,0.0713
texture,2,correlation,DR-M2,features,0,0.114865,0.0243
texture,2,correlation,DR-M3,features,0,0.03226,0.0858
texture,2,correlation,DR-M4,features,0,0.059431,0.4574
texture,2,correlation,DR-M5,features,0,0.020504,0.0295
texture,2,correlation,DR-M6,features,0,0.118308,0.222
texture,2,correlation,DR-M7,features,0,0.281613,0.0539
texture,2,correlation,DR-M8,errors,0,-0.012,0.0001
texture,2,correlation,DR-M10,joint,0,0.005407,0.2788
texture,2,correlation,DR-M12,features,0,0.276784,0.0185
texture,2,correlation,DR-M13,features,0,0.25,0.0319
texture,2,correlation,DR-M14,joint,0,0.048015,0.261
texture,2,correlation,DR-C1,errors,0,,0.0051
texture,2,correlation,DR-C2,errors,0,,0.0004
texture,2,correlation,DR-C3,errors,0,,0.0007
texture,2,correlation,DR-C4,errors,0,,0.0006
texture,2,correlation,DR-C5,errors,0,,0.8346
texture,2,correlation,DR-C6,errors,0,,0.0422
texture,2,correlation,DR-C7,errors,0,,0.016
texture,2,correlation,DR-C9,errors,0,,0.0006
texture,2,correlation,DR-MV1,joint,0,24.305269,0.0054
texture,2,correlation,DR-MV2,joint,1,0.164,0.0083
texture,2,correlation,DR-CV1,joint,1,0.8456,3.3414
texture,2,selection,DR-M1,features,1,0.0,0.0795
texture,2,selection,DR-M2,features,1,0.30927,0.024
texture,2,selection,DR-M3,features,1,1e-06,0.081
texture,2,selection,DR-M4,features,1,0.165412,0.458
texture,2,selection,DR-M5,features,0,0.053542,0.0259
texture,2,selection,DR-M6,features,1,0.460201,0.229
texture,2,selection,DR-M7,features,1,0.0,0.0599
texture,2,selection,DR-M8,errors,1,0.012,0.0001
texture,2,selection,DR-M10,joint,1,0.02705,0.2778
texture,2,selection,DR-M12,features,1,0.0,0.0263
texture,2,selection,DR-M13,features,1,0.0,0.0483
texture,2,selection,DR-M14,joint,1,0.527797,0.2766
texture,2,selection,DR-C1,errors,0,,0.0008
texture,2,selection,DR-C2,errors,0,,0.0003
texture,2,selection,DR-C3,errors,0,,0.0006
texture,2,selection,DR-C4,errors,0,,0.0003
texture,2,selection,DR-C5,errors,0,,0.7844
texture,2,selection,DR-C6,errors,0,,0.053
texture,2,selection,DR-C7,errors,0,,0.0158
texture,2,selection,DR-C9,errors,0,,0.0005
texture,2,selection,DR-MV1,joint,1,67.147083,0.0012
texture,2,selection,DR-MV2,joint,0,0.072,0.0078
texture,2,selection,DR-CV1,joint,0,0.56128,3.3326
texture,2,label_shift,DR-M1,features,0,0.006893,0.0589
texture,2,label_shift,DR-M2,features,0,0.129025,0.0269
texture,2,label_shift,DR-M3,features,0,0.009772,0.0794
texture,2,label_shift,DR-M4,features,0,0.067503,0.4462
texture,2,label_shift,DR-M5,features,0,0.022977,0.037
texture,2,label_shift,DR-M6,features,0,0.15757,0.2476
texture,2,label_shift,DR-M7,features,0,0.071824,0.0525
texture,2,label_shift,DR-M8,errors,0,-0.004,0.0001
texture,2,label_shift,DR-M10,joint,0,0.004528,0.263
texture,2,label_shift,DR-M12,features,0,0.024834,0.0196
texture,2,label_shift,DR-M13,features,0,0.040678,0.0361
texture,2,label_shift,DR-M14,joint,0,0.055365,0.2372
texture,2,label_shift,DR-C1,errors,0,,0.0008
texture,2,label_shift,DR-C2,errors,0,,0.0003
texture,2,label_shift,DR-C3,errors,0,,0.0006
texture,2,label_shift,DR-C4,errors,0,,0.0003
texture,2,label_shift,DR-C5,errors,0,,0.7776
texture,2,label_shift,DR-C6,errors,0,,0.0452
texture,2,label_shift,DR-C7,errors,0,,0.0211
texture,2,label_shift,DR-C9,errors,0,,0.0005
texture,2,label_shift,DR-MV1,joint,0,50.389166,0.0053
texture,2,label_shift,DR-MV2,joint,0,0.032,0.0036
texture,2,label_shift,DR-CV1,joint,0,0.4948,3.2689
texture,2,concept,DR-M1,features,0,0.258351,0.0885
texture,2,concept,DR-M2,features,0,0.121949,0.0266
texture,2,concept,DR-M3,features,0,0.021256,0.1011
texture,2,concept,DR-M4,features,0,0.062836,0.4748
texture,2,concept,DR-M5,features,0,0.021803,0.0264
texture,2,concept,DR-M6,features,0,0.092576,0.2447
texture,2,concept,DR-M7,features,0,0.449497,0.0581
texture,2,concept,DR-M8,errors,1,0.144,0.0001
texture,2,concept,DR-M10,joint,0,0.002322,0.2899
texture,2,concept,DR-M12,features,0,0.397116,0.018
texture,2,concept,DR-M13,features,0,0.25,0.0333
texture,2,concept,DR-M14,joint,0,0.025186,0.233
texture,2,concept,DR-C1,errors,1,71.0,0.0007
texture,2,concept,DR-C2,errors,1,100.0,0.0002
texture,2,concept,DR-C3,errors,0,,0.0006
texture,2,concept,DR-C4,errors,1,203.0,0.0003
texture,2,concept,DR-C5,errors,0,,0.9161
texture,2,concept,DR-C6,errors,1,246.0,0.0398
texture,2,concept,DR-C7,errors,0,,0.0285
texture,2,concept,DR-C9,errors,0,,0.0009
texture,2,concept,DR-MV1,joint,0,35.106579,0.0017
texture,2,concept,DR-MV2,joint,0,0.068,0.0135
texture,2,concept,DR-CV1,joint,0,0.52576,3.198
texture,3,none,DR-M1,features,0,0.021888,0.0471
texture,3,none,DR-M2,features,0,0.147632,0.0155
texture,3,none,DR-M3,features,0,0.003242,0.0576
texture,3,none,DR-M4,features,0,0.071785,0.3491
texture,3,none,DR-M5,features,0,0.026243,0.0173
texture,3,none,DR-M6,features,0,0.186891,0.1792
texture,3,none,DR-M7,features,0,0.018826,0.0435
texture,3,none,DR-M8,errors,1,0.006,0.0001
texture,3,none,DR-M10,joint,0,0.005204,0.3216
texture,3,none,DR-M12,features,0,0.032943,0.0232
texture,3,none,DR-M13,features,0,0.028023,0.0359
texture,3,none,DR-M14,joint,0,0.058967,0.2352
texture,3,none,DR-C1,errors,0,,0.0008
texture,3,none,DR-C2,errors,0,,0.0043
texture,3,none,DR-C3,errors,0,,0.0006
texture,3,none,DR-C4,errors,0,,0.0003
texture,3,none,DR-C5,errors,0,,0.784
texture,3,none,DR-C6,errors,0,,0.0551
texture,3,none,DR-C7,errors,0,,0.0166
texture,3,none,DR-C9,errors,0,,0.0005
texture,3,none,DR-MV1,joint,1,60.449275,0.0012
texture,3,none,DR-MV2,joint,1,0.08,0.0118
texture,3,none,DR-CV1,joint,0,0.47668,2.5904
texture,3,shift,DR-M1,features,0,0.021888,0.0451
texture,3,shift,DR-M2,features,0,0.16692,0.0155
texture,3,shift,DR-M3,features,0,0.001586,0.058
texture,3,shift,DR-M4,features,0,0.086914,0.3301
texture,3,shift,DR-M5,features,0,0.029296,0.0214
texture,3,shift,DR-M6,features,1,0.250242,0.2047
texture,3,shift,DR-M7,features,0,0.001518,0.0379
texture,3,shift,DR-M8,errors,1,0.034,0.0001
texture,3,shift,DR-M10,joint,0,0.003465,0.2112
texture,3,shift,DR-M12,features,0,0.00524,0.0201
texture,3,shift,DR-M13,features,1,0.0,0.0227
texture,3,shift,DR-M14,joint,0,0.0461,0.168
texture,3,shift,DR-C1,errors,1,175.0,0.0007
texture,3,shift,DR-C2,errors,0,,0.0003
texture,3,shift,DR-C3,errors,0,,0.0006
texture,3,shift,DR-C4,errors,0,,0.0004
texture,3,shift,DR-C5,errors,0,,0.5904
texture,3,shift,DR-C6,errors,0,,0.0258
texture,3,shift,DR-C7,errors,0,,0.0111
texture,3,shift,DR-C9,errors,0,,0.0004
texture,3,shift,DR-MV1,joint,1,2572.517335,0.0012
texture,3,shift,DR-MV2,joint,1,0.084,0.0034
texture,3,shift,DR-CV1,joint,1,0.91116,3.1469
texture,3,scale,DR-M1,features,1,0.0,0.0859
texture,3,scale,DR-M2,features,1,0.407968,0.0241
texture,3,scale,DR-M3,features,1,0.0,0.0729
texture,3,scale,DR-M4,features,1,0.195206,0.4342
texture,3,scale,DR-M5,features,0,0.071517,0.0251
texture,3,scale,DR-M6,features,1,0.508631,0.2298
texture,3,scale,DR-M7,features,0,0.042234,0.0776
texture,3,scale,DR-M8,errors,1,0.03,0.0001
texture,3,scale,DR-M10,joint,0,0.006238,0.2733
texture,3,scale,DR-M12,features,1,8.8e-05,0.0241
texture,3,scale,DR-M13,features,1,0.0,0.0406
texture,3,scale,DR-M14,joint,0,0.073119,0.247
texture,3,scale,DR-C1,errors,0,,0.0014
texture,3,scale,DR-C2,errors,0,,0.0006
texture,3,scale,DR-C3,errors,0,,0.0014
texture,3,scale,DR-C4,errors,0,,0.0007
texture,3,scale,DR-C5,errors,0,,0.6448
texture,3,scale,DR-C6,errors,0,,0.0318
texture,3,scale,DR-C7,errors,0,,0.0112
texture,3,scale,DR-C9,errors,0,,0.0005
texture,3,scale,DR-MV1,joint,1,483.007491,0.0013
texture,3,scale,DR-MV2,joint,1,0.08,0.0033
texture,3,scale,DR-CV1,joint,1,0.87676,2.3646
texture,3,correlation,DR-M1,features,0,0.348152,0.0406
texture,3,correlation,DR-M2,features,0,0.082172,0.0176
texture,3,correlation,DR-M3,features,0,0.165632,0.0547
texture,3,correlation,DR-M4,features,0,0.04293,0.3424
texture,3,correlation,DR-M5,features,0,0.014675,0.0171
texture,3,correlation,DR-M6,features,0,0.083612,0.1885
texture,3,correlation,DR-M7,features,0,0.524643,0.0427
texture,3,correlation,DR-M8,errors,1,0.006,0.0001
texture,3,correlation,DR-M10,joint,0,0.003581,0.2022
texture,3,correlation,DR-M12,features,0,0.580832,0.0184
texture,3,correlation,DR-M13,features,0,0.25,0.0243
texture,3,correlation,DR-M14,joint,0,0.035008,0.1792
texture,3,correlation,DR-C1,errors,0,,0.0008
texture,3,correlation,DR-C2,errors,0,,0.0003
texture,3,correlation,DR-C3,errors,0,,0.0007
texture,3,correlation,DR-C4,errors,0,,0.0003
texture,3,correlation,DR-C5,errors,0,,0.6165
texture,3,correlation,DR-C6,errors,0,,0.0329
texture,3,correlation,DR-C7,errors,0,,0.0115
texture,3,correlation,DR-C9,errors,0,,0.0005
texture,3,correlation,DR-MV1,joint,0,32.655282,0.0011
texture,3,correlation,DR-MV2,joint,1,0.16,0.0035
texture,3,correlation,DR-CV1,joint,1,0.8392,2.343
texture,3,selection,DR-M1,features,1,0.0,0.0593
texture,3,selection,DR-M2,features,1,0.362156,0.0207
texture,3,selection,DR-M3,features,1,0.0,0.0664
texture,3,selection,DR-M4,features,1,0.203496,0.3482
texture,3,selection,DR-M5,features,0,0.061065,0.0229
texture,3,selection,DR-M6,features,1,0.520724,0.1961
texture,3,selection,DR-M7,features,1,0.0,0.0488
texture,3,selection,DR-M8,errors,1,0.01,0.0001
texture,3,selection,DR-M10,joint,1,0.032016,0.1993
texture,3,selection,DR-M12,features,1,0.0,0.0268
texture,3,selection,DR-M13,features,1,0.0,0.024
texture,3,selection,DR-M14,joint,1,0.658807,0.1929
texture,3,selection,DR-C1,errors,0,,0.0012
texture,3,selection,DR-C2,errors,0,,0.0005
texture,3,selection,DR-C3,errors,0,,0.001
texture,3,selection,DR-C4,errors,0,,0.0005
texture,3,selection,DR-C5,errors,0,,0.6114
texture,3,selection,DR-C6,errors,0,,0.0293
texture,3,selection,DR-C7,errors,0,,0.0114
texture,3,selection,DR-C9,errors,0,,0.0005
texture,3,selection,DR-MV1,joint,1,160.844259,0.0012
texture,3,selection,DR-MV2,joint,1,0.1,0.0078
texture,3,selection,DR-CV1,joint,0,0.59984,2.409
texture,3,label_shift,DR-M1,features,0,0.166732,0.043
texture,3,label_shift,DR-M2,features,0,0.125312,0.0152
texture,3,label_shift,DR-M3,features,0,0.018922,0.0631
texture,3,label_shift,DR-M4,features,0,0.064975,0.4382
texture,3,label_shift,DR-M5,features,0,0.022336,0.0258
texture,3,label_shift,DR-M6,features,0,0.119789,0.1847
texture,3,label_shift,DR-M7,features,0,0.202878,0.0384
texture,3,label_shift,DR-M8,errors,0,-0.006,0.0001
texture,3,label_shift,DR-M10,joint,0,0.002198,0.1908
texture,3,label_shift,DR-M12,features,0,0.193792,0.0303
texture,3,label_shift,DR-M13,features,0,0.215727,0.0214
texture,3,label_shift,DR-M14,joint,0,0.028771,0.1903
texture,3,label_shift,DR-C1,errors,0,,0.0007
texture,3,label_shift,DR-C2,errors,0,,0.0003
texture,3,label_shift,DR-C3,errors,0,,0.0006
texture,3,label_shift,DR-C4,errors,0,,0.0003
texture,3,label_shift,DR-C5,errors,0,,0.6989
texture,3,label_shift,DR-C6,errors,0,,0.0335
texture,3,label_shift,DR-C7,errors,0,,0.0124
texture,3,label_shift,DR-C9,errors,0,,0.0005
texture,3,label_shift,DR-MV1,joint,0,43.334622,0.0011
texture,3,label_shift,DR-MV2,joint,1,0.08,0.0034
texture,3,label_shift,DR-CV1,joint,0,0.51868,2.525
texture,3,concept,DR-M1,features,0,0.003355,0.0527
texture,3,concept,DR-M2,features,0,0.172542,0.0195
texture,3,concept,DR-M3,features,1,0.001212,0.0535
texture,3,concept,DR-M4,features,0,0.088702,0.3297
texture,3,concept,DR-M5,features,0,0.030567,0.0212
texture,3,concept,DR-M6,features,0,0.194068,0.1907
texture,3,concept,DR-M7,features,0,0.01124,0.0426
texture,3,concept,DR-M8,errors,1,0.134,0.0001
texture,3,concept,DR-M10,joint,0,0.005185,0.211
texture,3,concept,DR-M12,features,0,0.017094,0.0279
texture,3,concept,DR-M13,features,0,0.019238,0.0332
texture,3,concept,DR-M14,joint,0,0.090184,0.1695
texture,3,concept,DR-C1,errors,1,64.0,0.0006
texture,3,concept,DR-C2,errors,1,128.0,0.0003
texture,3,concept,DR-C3,errors,0,,0.0006
texture,3,concept,DR-C4,errors,1,203.0,0.0003
texture,3,concept,DR-C5,errors,0,,0.6236
texture,3,concept,DR-C6,errors,0,,0.0297
texture,3,concept,DR-C7,errors,0,,0.0113
texture,3,concept,DR-C9,errors,0,,0.0005
texture,3,concept,DR-MV1,joint,0,37.867614,0.0011
texture,3,concept,DR-MV2,joint,0,0.068,0.0036
texture,3,concept,DR-CV1,joint,0,0.5116,2.3579
texture,4,none,DR-M1,features,0,0.348152,0.0483
texture,4,none,DR-M2,features,0,0.102098,0.0208
texture,4,none,DR-M3,features,0,0.042954,0.0572
texture,4,none,DR-M4,features,0,0.048673,0.3538
texture,4,none,DR-M5,features,0,0.018117,0.019
texture,4,none,DR-M6,features,0,0.083505,0.1676
texture,4,none,DR-M7,features,0,0.474304,0.038
texture,4,none,DR-M8,errors,1,0.02,0.0001
texture,4,none,DR-M10,joint,0,0.001824,0.217
texture,4,none,DR-M12,features,0,0.387065,0.0181
texture,4,none,DR-M13,features,0,0.25,0.0222
texture,4,none,DR-M14,joint,0,0.020895,0.1681
texture,4,none,DR-C1,errors,0,,0.0007
texture,4,none,DR-C2,errors,0,,0.0003
texture,4,none,DR-C3,errors,0,,0.0006
texture,4,none,DR-C4,errors,0,,0.0004
texture,4,none,DR-C5,errors,0,,0.5839
texture,4,none,DR-C6,errors,0,,0.0321
texture,4,none,DR-C7,errors,0,,0.0115
texture,4,none,DR-C9,errors,0,,0.0005
texture,4,none,DR-MV1,joint,0,29.920784,0.0013
texture,4,none,DR-MV2,joint,0,0.04,0.0072
texture,4,none,DR-CV1,joint,0,0.47828,2.3574
texture,4,shift,DR-M1,features,0,0.002784,0.0452
texture,4,shift,DR-M2,features,0,0.130493,0.0154
texture,4,shift,DR-M3,features,0,0.009728,0.0557
texture,4,shift,DR-M4,features,0,0.064349,0.3236
texture,4,shift,DR-M5,features,0,0.023295,0.0214
texture,4,shift,DR-M6,features,0,0.228607,0.1634
texture,4,shift,DR-M7,features,0,0.005847,0.0427
texture,4,shift,DR-M8,errors,0,0.004,0.0001
texture,4,shift,DR-M10,joint,0,0.00369,0.2237
texture,4,shift,DR-M12,features,1,0.000833,0.021
texture,4,shift,DR-M13,features,1,0.0,0.0286
texture,4,shift,DR-M14,joint,0,0.058675,0.1633
texture,4,shift,DR-C1,errors,0,,0.0049
texture,4,shift,DR-C2,errors,0,,0.0003
texture,4,shift,DR-C3,errors,0,,0.0006
texture,4,shift,DR-C4,errors,0,,0.0003
texture,4,shift,DR-C5,errors,0,,0.5921
texture,4,shift,DR-C6,errors,0,,0.0298
texture,4,shift,DR-C7,errors,0,,0.0117
texture,4,shift,DR-C9,errors,0,,0.0005
texture,4,shift,DR-MV1,joint,1,1276.250193,0.0054
texture,4,shift,DR-MV2,joint,0,0.044,0.0033
texture,4,shift,DR-CV1,joint,1,0.818,2.5114
texture,4,scale,DR-M1,features,0,0.013558,0.0836
texture,4,scale,DR-M2,features,0,0.198237,0.039
texture,4,scale,DR-M3,features,1,0.000144,0.1202
texture,4,scale,DR-M4,features,0,0.097488,0.4325
texture,4,scale,DR-M5,features,0,0.035147,0.0222
texture,4,scale,DR-M6,features,1,0.38204,0.1722
texture,4,scale,DR-M7,features,0,0.265233,0.0428
texture,4,scale,DR-M8,errors,0,0.004,0.0001
texture,4,scale,DR-M10,joint,0,0.003004,0.2045
texture,4,scale,DR-M12,features,0,0.018894,0.0183
texture,4,scale,DR-M13,features,1,0.001068,0.0238
texture,4,scale,DR-M14,joint,0,0.035095,0.1805
texture,4,scale,DR-C1,errors,0,,0.001
texture,4,scale,DR-C2,errors,0,,0.0004
texture,4,scale,DR-C3,errors,0,,0.0009
texture,4,scale,DR-C4,errors,0,,0.0005
texture,4,scale,DR-C5,errors,0,,0.5694
texture,4,scale,DR-C6,errors,0,,0.0343
texture,4,scale,DR-C7,errors,0,,0.0113
texture,4,scale,DR-C9,errors,0,,0.0005
texture,4,scale,DR-MV1,joint,1,92.961534,0.0011
texture,4,scale,DR-MV2,joint,0,0.048,0.0076
texture,4,scale,DR-CV1,joint,1,0.73812,2.5035
texture,4,correlation,DR-M1,features,0,0.116626,0.0495
texture,4,correlation,DR-M2,features,0,0.138749,0.02
texture,4,correlation,DR-M3,features,0,0.007263,0.0608
texture,4,correlation,DR-M4,features,0,0.069779,0.3313
texture,4,correlation,DR-M5,features,0,0.024662,0.0224
texture,4,correlation,DR-M6,features,0,0.118335,0.1695
texture,4,correlation,DR-M7,features,0,0.186348,0.0492
texture,4,correlation,DR-M8,errors,1,0.032,0.0001
texture,4,correlation,DR-M10,joint,0,0.005093,0.2079
texture,4,correlation,DR-M12,features,0,0.223787,0.0198
texture,4,correlation,DR-M13,features,0,0.25,0.0244
texture,4,correlation,DR-M14,joint,0,0.049419,0.2097
texture,4,correlation,DR-C1,errors,1,135.0,0.0008
texture,4,correlation,DR-C2,errors,0,,0.0003
texture,4,correlation,DR-C3,errors,0,,0.0006
texture,4,correlation,DR-C4,errors,0,,0.0003
texture,4,correlation,DR-C5,errors,0,,0.6278
texture,4,correlation,DR-C6,errors,0,,0.0375
texture,4,correlation,DR-C7,errors,0,,0.0117
texture,4,correlation,DR-C9,errors,0,,0.0046
texture,4,correlation,DR-MV1,joint,0,28.421582,0.0011
texture,4,correlation,DR-MV2,joint,1,0.1,0.0036
texture,4,correlation,DR-CV1,joint,1,0.85344,2.7047
texture,4,selection,DR-M1,features,1,0.000298,0.0526
texture,4,selection,DR-M2,features,0,0.194035,0.0197
texture,4,selection,DR-M3,features,1,0.000188,0.0589
texture,4,selection,DR-M4,features,0,0.100873,0.3705
texture,4,selection,DR-M5,features,0,0.034391,0.0176
texture,4,selection,DR-M6,features,1,0.477029,0.1243
texture,4,selection,DR-M7,features,1,0.0,0.0349
texture,4,selection,DR-M8,errors,1,0.032,0.0001
texture,4,selection,DR-M10,joint,1,0.012479,0.194
texture,4,selection,DR-M12,features,1,1.8e-05,0.0398
texture,4,selection,DR-M13,features,1,0.0,0.0264
texture,4,selection,DR-M14,joint,1,0.284845,0.1559
texture,4,selection,DR-C1,errors,1,57.0,0.0007
texture,4,selection,DR-C2,errors,0,,0.0004
texture,4,selection,DR-C3,errors,0,,0.0007
texture,4,selection,DR-C4,errors,0,,0.0003
texture,4,selection,DR-C5,errors,0,,0.6806
texture,4,selection,DR-C6,errors,0,,0.0419
texture,4,selection,DR-C7,errors,0,,0.0118
texture,4,selection,DR-C9,errors,0,,0.0005
texture,4,selection,DR-MV1,joint,1,99.246695,0.0012
texture,4,selection,DR-MV2,joint,1,0.084,0.0078
texture,4,selection,DR-CV1,joint,0,0.55648,2.7802
texture,4,label_shift,DR-M1,features,0,0.079609,0.0594
texture,4,label_shift,DR-M2,features,0,0.110652,0.0167
texture,4,label_shift,DR-M3,features,0,0.030916,0.0744
texture,4,label_shift,DR-M4,features,0,0.055007,0.3751
texture,4,label_shift,DR-M5,features,0,0.019828,0.0183
texture,4,label_shift,DR-M6,features,0,0.146925,0.1954
texture,4,label_shift,DR-M7,features,0,0.391887,0.0439
texture,4,label_shift,DR-M8,errors,0,0.0,0.0001
texture,4,label_shift,DR-M10,joint,0,0.004345,0.211
texture,4,label_shift,DR-M12,features,0,0.111487,0.0196
texture,4,label_shift,DR-M13,features,0,0.099982,0.0302
texture,4,label_shift,DR-M14,joint,0,0.043063,0.186
texture,4,label_shift,DR-C1,errors,0,,0.0049
texture,4,label_shift,DR-C2,errors,0,,0.0004
texture,4,label_shift,DR-C3,errors,0,,0.0007
texture,4,label_shift,DR-C4,errors,0,,0.0003
texture,4,label_shift,DR-C5,errors,0,,0.6683
texture,4,label_shift,DR-C6,errors,0,,0.038
texture,4,label_shift,DR-C7,errors,0,,0.017
texture,4,label_shift,DR-C9,errors,0,,0.0007
texture,4,label_shift,DR-MV1,joint,0,32.072032,0.0015
texture,4,label_shift,DR-MV2,joint,0,0.04,0.0087
texture,4,label_shift,DR-CV1,joint,0,0.47784,2.6786
texture,4,concept,DR-M1,features,0,0.232537,0.056
texture,4,concept,DR-M2,features,0,0.086797,0.0422
texture,4,concept,DR-M3,features,0,0.134619,0.0822
texture,4,concept,DR-M4,features,0,0.045284,0.6016
texture,4,concept,DR-M5,features,0,0.015489,0.028
texture,4,concept,DR-M6,features,0,0.100211,0.2356
texture,4,concept,DR-M7,features,0,0.422199,0.0355
texture,4,concept,DR-M8,errors,1,0.184,0.0001
texture,4,concept,DR-M10,joint,0,0.002112,0.2102
texture,4,concept,DR-M12,features,0,0.364076,0.0195
texture,4,concept,DR-M13,features,0,0.25,0.0247
texture,4,concept,DR-M14,joint,0,0.022672,0.1812
texture,4,concept,DR-C1,errors,1,9.0,0.0005
texture,4,concept,DR-C2,errors,1,86.0,0.0044
texture,4,concept,DR-C3,errors,0,,0.0007
texture,4,concept,DR-C4,errors,1,139.0,0.0003
texture,4,concept,DR-C5,errors,0,,0.5788
texture,4,concept,DR-C6,errors,1,172.0,0.0243
texture,4,concept,DR-C7,errors,0,,0.0095
texture,4,concept,DR-C9,errors,0,,0.0005
texture,4,concept,DR-MV1,joint,0,28.936711,0.0011
texture,4,concept,DR-MV2,joint,0,0.04,0.0033
texture,4,concept,DR-CV1,joint,0,0.47568,2.4241
twonorm,0,none,DR-M1,features,0,0.14841,0.0202
twonorm,0,none,DR-M2,features,0,0.09268,0.0063
twonorm,0,none,DR-M3,features,0,0.093765,0.0281
twonorm,0,none,DR-M4,features,0,0.047334,0.1486
twonorm,0,none,DR-M5,features,0,0.016507,0.0109
twonorm,0,none,DR-M6,features,0,0.174772,0.0888
twonorm,0,none,DR-M7,features,0,0.032742,0.0263
twonorm,0,none,DR-M8,errors,1,0.03,0.0001
twonorm,0,none,DR-M10,joint,0,0.003182,0.1757
twonorm,0,none,DR-M12,features,0,0.04344,0.01
twonorm,0,none,DR-M13,features,0,0.044103,0.0128
twonorm,0,none,DR-M14,joint,0,0.032411,0.1578
